%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Other, Other, Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Other, Timestamp (Formatted)
178.0, 14342.488568125793, 54270.43786888575, -52491.507231176765, -49490.1820409515, -50088.82881269799, -32517.630758003088, -43020.201387429406, -57571.54465574559, -44200.77582606982, -42799.56731791107, -94723.07201898957, -25891.92550086087, -50599.767339201855, -45501.04385626839, -61768.9787470077, -90422.05994392156, -0.088, 1.076, 0.04, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711321873705E9, 0.0, 2024-09-27 16:05:32.187
180.0, 14324.629524306003, 54175.64412065079, -52463.00875699625, -49588.44030957703, -50145.84811280348, -32518.189551614472, -43119.890167700076, -57622.48428135923, -44222.43466644701, -42845.25428357772, -94656.95555889077, -25864.16463424738, -50576.745042412884, -45548.56366498038, -61787.485991416695, -90437.97438597375, -0.094, 1.058, 0.034, 192.0, 126.5, 8.0, 16.5, 8.0, 0.5, 8.0, 0.0, 0.0, 0.0, 1.7274711321873825E9, 0.0, 2024-09-27 16:05:32.187
182.0, 14371.903463828978, 54104.34205583836, -52449.95533823435, -49627.533510629364, -50137.5332638661, -32542.798822259763, -43124.069943913215, -57657.08478177605, -44195.63492484509, -42841.163914342396, -94685.0517016711, -25830.145279186403, -50634.68076404104, -45515.594841908794, -61987.26588335823, -90436.4991708397, -0.094, 1.058, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711321873949E9, 0.0, 2024-09-27 16:05:32.187
184.0, 14459.611709071603, 54008.52012735845, -52413.633753494476, -49627.77937981837, -50146.1386854814, -32531.19826688746, -43132.85417948415, -57610.83902249802, -44171.74091002237, -42872.277542624186, -94603.40077917586, -25835.576753089044, -50605.31057182677, -45516.86889134275, -62036.395017671, -90412.76161822816, -0.094, 1.058, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711321874068E9, 0.0, 2024-09-27 16:05:32.187
186.0, 14528.097454082663, 53390.29322746912, -52439.13709391798, -49594.38587360214, -50134.29226092008, -32533.992234944373, -43134.418801596024, -57598.70202525879, -44147.95865392192, -42848.361176057006, -94644.8856168849, -25797.95876717076, -50599.70028396849, -45477.84274552378, -62241.047589903785, -90391.12512959541, -0.094, 1.058, 0.034, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711321874187E9, 0.0, 2024-09-27 16:05:32.187
188.0, 14542.000239133864, 52780.850563150714, -52416.04774189565, -49548.676556191036, -50173.43016546132, -32549.884325252096, -43198.99299132741, -57651.161569495394, -44140.85079918514, -42904.68757208438, -94567.30271188053, -25807.949996942283, -50591.072510608734, -45525.4966647025, -62296.837544064234, -90389.35934178345, -0.08499999999999999, 1.0230000000000001, 0.049, 192.0, 126.5, 80.0, 15.0, 112.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.727471132187464E9, 0.0, 2024-09-27 16:05:32.187
190.0, 14606.619132354157, 52332.47456937726, -52451.96699523533, -49414.655496437015, -50124.25632765965, -32475.877699360575, -43182.72092136394, -57616.71753128977, -44137.900368917035, -42926.659336883946, -94628.72530564372, -25808.017052175648, -50622.92374645755, -45523.26149025697, -62465.660269935164, -90385.20191731477, -0.08499999999999999, 1.0230000000000001, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711321874764E9, 0.0, 2024-09-27 16:05:32.187
192.0, 14657.692868434533, 52086.40421466878, -52380.44141297835, -49338.50310307778, -50102.50808030464, -32429.90016101601, -43234.19698884452, -57614.63881905542, -44109.178377291966, -42941.79146788019, -94530.22116782918, -25780.747923940173, -50601.019036891346, -45504.10604525877, -62488.45904927958, -90282.04861665353, -0.08499999999999999, 1.0230000000000001, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711321874883E9, 0.0, 2024-09-27 16:05:32.187
194.0, 14692.04749966234, 51703.965867038474, -52400.17800333238, -49313.75972196576, -50065.650053697835, -32321.896531807964, -43270.406814862115, -57628.74276980672, -44093.73332187335, -42939.35512773456, -94568.15207816983, -25754.976362583206, -50589.619647219144, -45459.62607379271, -62621.071949132915, -90203.07990349292, -0.08499999999999999, 1.0230000000000001, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711321875005E9, 0.0, 2024-09-27 16:05:32.187
196.0, 14680.737516967954, 51287.105832946996, -52278.428051284325, -49338.525454822244, -50058.60925419441, -32231.036690597142, -43302.705085600035, -57657.732982365254, -44092.48162418385, -42981.51051777727, -94491.21737375467, -25737.229077485692, -50619.191005133514, -45486.85049853927, -62645.94944071167, -90057.10066045531, -0.08499999999999999, 1.0230000000000001, 0.049, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711321875165E9, 0.0, 2024-09-27 16:05:32.187
198.0, 14709.213639404017, 50912.28943017596, -52260.74782142018, -49214.562680073104, -50007.64727683631, -32032.754365534114, -43254.13474489865, -57638.577537367055, -44059.37869064554, -42971.27341881674, -94516.0054583556, -25669.235070852646, -50628.93636571603, -45477.775690290415, -62666.6918595662, -89888.68026598457, -0.0725, 0.9565000000000001, 0.08549999999999999, 192.0, 127.0, 16.0, 13.5, 104.0, 1.5, 104.0, 0.0, 0.0, 0.0, 1.7274711321875305E9, 0.0, 2024-09-27 16:05:32.187
200.0, 14729.956058258542, 50571.022995832325, -52121.69761916371, -49158.660967190386, -49971.10217465189, -31934.496096908584, -43245.574026772265, -57639.96334552328, -44013.84818719008, -42969.06059611566, -94423.67040201073, -25588.679383835723, -50598.15801360107, -45455.42394583511, -62641.47909182061, -89714.47076969991, -0.0725, 0.9565000000000001, 0.08549999999999999, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711321875432E9, 0.0, 2024-09-27 16:05:32.187
0.0, 8056.663937170975, 24796.980595228746, -24679.544529860563, -21616.930856338844, -24208.54857069833, -14455.700153791924, -21662.081380138563, -28050.16524197641, -22007.92992209553, -21502.86990438341, -47254.09117389812, -12802.766299577512, -25329.86853478772, -22734.36161689301, -31323.779383156227, -44837.621729090424, -0.024, 0.9540000000000001, 0.162, 192.0, 127.5, 32.0, 14.5, 104.0, 2.5, 8.0, 0.0, 0.0, 0.0, 1.7274711327401216E9, 0.0, 2024-09-27 16:05:32.740
2.0, 16098.95570265719, 49562.4005272866, -49397.26583925079, -43244.61290176069, -48480.57609564973, -28911.44501107276, -43347.296815788366, -56117.138995783214, -41231.30187169336, -52359.229607490255, -93339.76725813953, -21699.87818001249, -48898.01727509705, -44434.79859051688, -59407.04755867095, -85577.47579544495, -0.024, 0.9540000000000001, 0.162, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327401688E9, 0.0, 2024-09-27 16:05:32.740
4.0, 16113.484336553138, 49302.941477649394, -49448.33957533116, -43275.05597770882, -48482.92302881754, -28992.15716030087, -43324.11805678822, -56139.91542338317, -41816.80581770013, -52963.5537223284, -93437.1538087313, -21688.232921151273, -48909.86369965836, -44511.17450132066, -59519.0968536254, -85604.56610972478, -0.024, 0.9540000000000001, 0.162, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327402012E9, 0.0, 2024-09-27 16:05:32.740
6.0, 16106.152964371797, 49240.78127631918, -49435.286156569266, -43357.377452537716, -48548.547750538324, -29012.251378566194, -43369.96148466605, -56179.54506630243, -42367.865725501266, -53429.07350409908, -93350.47374373362, -21646.14458634193, -48929.77910396804, -44439.69362255259, -59428.68404730369, -85569.45151918549, -0.025, 0.972, 0.173, 192.0, 127.5, 24.0, 15.0, 120.0, 2.5, 96.0, 0.0, 0.0, 0.0, 1.727471132740221E9, 0.0, 2024-09-27 16:05:32.740
8.0, 16161.585290620958, 48877.72189113163, -49495.59116310968, -43387.95463895257, -48535.047296887315, -29110.95668208083, -43340.63599594069, -56143.51405424048, -42608.973992940664, -53806.99679934941, -93441.91473030028, -21612.125231280952, -48900.76653966505, -44403.66261049064, -59535.32422009996, -85589.72455140646, -0.025, 0.972, 0.173, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327403047E9, 0.0, 2024-09-27 16:05:32.740
10.0, 16106.108260882887, 48847.547036116965, -49438.080124626176, -43490.951477402625, -48582.745919554945, -29198.463761623356, -43375.48236554651, -56169.77735397546, -42880.39122586146, -54180.1368212863, -93329.37369696781, -21599.340033452518, -48869.60820789435, -44449.841314535304, -59482.238827018606, -85564.78000459433, -0.025, 0.972, 0.173, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327403193E9, 0.0, 2024-09-27 16:05:32.740
12.0, 16105.348301571406, 48457.86672328314, -49551.29171029231, -43546.85319028535, -48612.585498402776, -29240.21682026587, -43381.67379876063, -56190.74329027454, -43073.42089097749, -54509.31096187961, -93471.44138472574, -21641.29425779513, -48871.86573408434, -44405.853081447254, -59551.3057173855, -85609.3046795493, -0.025, 0.972, 0.173, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327403328E9, 0.0, 2024-09-27 16:05:32.740
14.0, 16115.987731932133, 48470.65192111158, -49421.1151505846, -43546.272044929516, -48607.422245433605, -29276.02431488327, -43380.8914877047, -56166.37988881826, -43168.818136312744, -54659.648795086, -93340.50486570655, -21592.99213802721, -48857.60532112185, -44410.01050591595, -59506.95985638617, -85555.86165855666, -0.025, 0.972, 0.173, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327403464E9, 0.0, 2024-09-27 16:05:32.740
16.0, 16101.660263736281, 48118.16491105138, -49548.96712886896, -43670.346578400924, -48633.05969632384, -29308.94843446594, -43404.71844729405, -56210.23401143957, -43261.15319265761, -54737.49992102384, -93419.51828235606, -21615.94737958281, -48890.417681982246, -44376.996979355456, -59530.42918806424, -85578.50397568989, -0.0315, 0.987, 0.1835, 192.0, 127.0, 104.0, 15.5, 40.0, 3.0, 8.0, 0.0, 0.0, 0.0, 1.7274711327403598E9, 0.0, 2024-09-27 16:05:32.740
18.0, 16107.270551594562, 48199.23468819079, -49429.78762743326, -43772.628161028406, -48604.896498310154, -29321.823039272196, -43365.37937705271, -56188.0610809399, -43345.3298622763, -54854.578358480736, -93340.66132791774, -21646.971600886776, -48856.711251343644, -44380.95323812404, -59545.136635915835, -85560.33200744772, -0.0315, 0.987, 0.1835, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327403736E9, 0.0, 2024-09-27 16:05:32.740
20.0, 16065.070458062943, 47933.47244661718, -49566.71441396647, -43880.855307681006, -48644.70495518505, -29371.712132896442, -43378.544554536886, -56202.03092122447, -43415.469636377056, -54967.43231623559, -93421.3511254014, -21707.366014405015, -48869.60820789435, -44422.61688978874, -59542.72264751466, -85601.07923758976, -0.0315, 0.987, 0.1835, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327403867E9, 0.0, 2024-09-27 16:05:32.740
22.0, 16074.458190734173, 48042.951290959274, -49433.34155480166, -43984.74621590927, -48623.78372237489, -29335.547010367754, -43386.81469998535, -56189.67040654068, -43520.90281497274, -55051.743096321, -93399.17819490173, -21749.990791081287, -48834.85124526635, -44445.10274471078, -59585.12390674638, -85594.23960378642, -0.0315, 0.987, 0.1835, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327404006E9, 0.0, 2024-09-27 16:05:32.740
24.0, 16038.807158327958, 47856.78361139102, -49522.32384947823, -44072.052129751704, -48629.10343755525, -29382.686839423997, -43408.78646478492, -56203.72965380307, -43442.31408146788, -55103.107405079296, -93430.18006446125, -21804.149067896495, -48823.34009687187, -44436.25145390647, -59560.00054597862, -85601.36981026767, -0.0315, 0.987, 0.1835, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471132740414E9, 0.0, 2024-09-27 16:05:32.740
26.0, 16071.843036632901, 48003.12048233992, -49385.709987367394, -44023.258271605766, -48583.26000967741, -29299.5159983058, -43403.377342626736, -56190.27390364098, -43435.18387498664, -55101.09574807832, -93367.61753173084, -21782.534931008213, -48771.6628636912, -44390.85506091775, -59609.80023262504, -85580.91796409106, -0.03775, 0.9835, 0.19575, 192.0, 127.0, 80.0, 15.0, 80.0, 3.0, 64.0, 0.0, 0.0, 0.0, 1.7274711327404273E9, 0.0, 2024-09-27 16:05:32.740
28.0, 16030.134681479298, 47848.02172756454, -49517.87585233162, -44052.44964986439, -48634.95959460254, -29350.90265880855, -43441.37530820075, -56206.613028837804, -43494.6171634933, -55132.745818227035, -93409.95173572919, -21808.194733642904, -48792.02530288998, -44398.20878484354, -59571.08701122845, -85570.70321687499, -0.03775, 0.9835, 0.19575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327404456E9, 0.0, 2024-09-27 16:05:32.740
30.0, 16058.923728337733, 47985.88728736488, -49391.63319964805, -43951.46446841532, -48582.7682712994, -29393.080400595714, -43413.59208984281, -56157.08156312485, -43399.376380369235, -55146.33567885586, -93394.08199716592, -21823.282161150237, -48761.98455834205, -44398.11937786572, -59652.51441627913, -85559.63910336961, -0.03775, 0.9835, 0.19575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327404587E9, 0.0, 2024-09-27 16:05:32.740
32.0, 16003.78197476649, 47916.61923129788, -49502.47550040192, -43891.45003455282, -48660.597045492774, -29422.40588932108, -43447.767907114976, -56199.773395034485, -43412.85448227578, -55164.79821977595, -93393.70201751018, -21872.299536740727, -48751.2557210035, -44399.438130788585, -59557.13952268834, -85570.41264419707, -0.03775, 0.9835, 0.19575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327404723E9, 0.0, 2024-09-27 16:05:32.740
34.0, 16040.416483928739, 48034.25646236616, -49405.64774342153, -43791.850661259974, -48610.3726757017, -29456.98403799344, -43388.55813605287, -56148.40908627619, -43406.90891825067, -55154.15878941522, -93430.42593365026, -21868.00800180531, -48711.4472641286, -44417.20776763055, -59649.36282031093, -85568.78096685183, -0.03775, 0.9835, 0.19575, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471132740486E9, 0.0, 2024-09-27 16:05:32.740
36.0, 15987.241683869564, 48002.22641256171, -49501.134395734596, -43779.71366402074, -48687.50854581696, -29496.300756490324, -43425.63968010422, -56176.2593598675, -43376.71171149155, -55126.800254201924, -93396.4959855671, -21883.05072582373, -48709.413255383166, -44399.52753776641, -59522.80724320498, -85562.72364410445, -0.046875, 0.98775, 0.206875, 192.0, 127.0, 32.0, 15.5, 0.0, 3.0, 104.0, 0.0, 0.0, 0.0, 1.7274711327404993E9, 0.0, 2024-09-27 16:05:32.740
38.0, 16011.35921613684, 48066.174753448344, -49432.469836767894, -43714.535977189065, -48647.00718486395, -29521.22295155799, -43384.95950519556, -56162.82596144986, -43340.61364419623, -55120.89939366572, -93441.802971578, -21897.6687666975, -48690.30251387388, -44394.56545049733, -59632.50960499163, -85586.48354846044, -0.046875, 0.98775, 0.206875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327405128E9, 0.0, 2024-09-27 16:05:32.740
40.0, 15994.014262439521, 48099.43414919784, -49478.35796813464, -43712.25609925462, -48684.20048763758, -29549.542611782865, -43373.5377637789, -56159.2049788481, -43295.39606516315, -55117.12194885278, -93380.91681968175, -21898.585188220168, -48672.04113865389, -44373.48775547597, -59498.06386209296, -85561.96368479297, -0.046875, 0.98775, 0.206875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327405262E9, 0.0, 2024-09-27 16:05:32.740
42.0, 16007.98410272409, 48126.56916696658, -49445.210331107424, -43718.80516038003, -48646.11311508574, -29609.400583434177, -43364.12767936321, -56143.87168215176, -43235.67220397857, -55099.21820154408, -93435.18685521923, -21858.664972622988, -48654.96440589004, -44375.454708988036, -59602.89354358835, -85570.50205117489, -0.046875, 0.98775, 0.206875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327405393E9, 0.0, 2024-09-27 16:05:32.740
44.0, 16013.616742326825, 48243.9381771014, -49471.58538956468, -43760.69232948928, -48706.01579022596, -29638.77077564845, -43356.55043799287, -56166.64810975172, -43248.435050062544, -55137.90907119621, -93374.34540681189, -21875.674650153476, -48681.92060970314, -44421.34284035479, -59469.40892570125, -85592.6526299301, -0.046875, 0.98775, 0.206875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.727471132740553E9, 0.0, 2024-09-27 16:05:32.740
46.0, 16043.679838619215, 48271.02849138123, -49450.57474977669, -43689.88200305486, -48659.25594082546, -29646.124499574245, -43335.137466804685, -56162.13305737175, -43183.21265974196, -55087.21531477157, -93446.38507919134, -21852.026504519763, -48655.61260647924, -44395.861851675734, -59561.855740768406, -85596.92181312107, -0.059437500000000004, 0.9978750000000001, 0.2164375, 192.0, 126.5, 96.0, 15.5, 64.0, 3.5, 8.0, 0.0, 0.0, 0.0, 1.7274711327405665E9, 0.0, 2024-09-27 16:05:32.740
48.0, 16061.471827205638, 48430.262318880836, -49444.24920609584, -43622.71501096666, -48720.61147935528, -29671.73959872003, -43365.42408054163, -56172.77248773247, -43145.97465347942, -55062.0472505149, -93348.43973498819, -21846.46092015039, -48635.518388213924, -44398.36524705473, -59439.54699510897, -85581.23088851344, -0.059437500000000004, 0.9978750000000001, 0.2164375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.72747113274058E9, 0.0, 2024-09-27 16:05:32.740
50.0, 16078.839132647412, 48410.59278376017, -49478.93911349048, -43541.06408847142, -48699.33261863382, -29740.873544320293, -43358.1821153381, -56161.77542946046, -43116.872682198606, -55038.39910488118, -93451.9059600718, -21843.063454993186, -48627.538815443375, -44411.105741394254, -59534.78777823303, -85615.42905753005, -0.059437500000000004, 0.9978750000000001, 0.2164375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327405975E9, 0.0, 2024-09-27 16:05:32.740
52.0, 16099.514496268572, 48604.42711167659, -49434.995583891345, -43448.46081119309, -48746.15952326769, -29656.786281679426, -43387.01586568545, -56196.912371744205, -43053.661948879, -54983.23499956549, -93340.34840349537, -21818.20831515888, -48624.38721947518, -44405.76367446943, -59432.595602583366, -85592.67498167456, -0.059437500000000004, 0.9978750000000001, 0.2164375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327406108E9, 0.0, 2024-09-27 16:05:32.740
54.0, 16085.142324583809, 48451.16119994655, -49517.60763139816, -43364.50765901896, -48738.82815108635, -29708.776439282472, -43383.84191797279, -56196.353578132825, -42998.60960228558, -54911.709417308506, -93448.84377108143, -21823.930361739443, -48630.86922536722, -44371.65491243064, -59536.3524003449, -85590.79743514031, -0.059437500000000004, 0.9978750000000001, 0.2164375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327406242E9, 0.0, 2024-09-27 16:05:32.740
56.0, 16101.436746291727, 48558.538980309844, -49469.61843605262, -43215.242709546415, -48751.97097682607, -29707.30122414842, -43390.72625526503, -56187.614046050796, -42965.46196525836, -54816.60274465117, -93361.31433979445, -21805.69133826391, -48614.127768770195, -44418.794741486876, -59485.81510613145, -85596.96651660997, -0.066, 1.006, 0.24, 192.0, 126.5, 120.0, 15.5, 56.0, 3.5, 64.0, 0.0, 0.0, 0.0, 1.7274711327406414E9, 0.0, 2024-09-27 16:05:32.740
58.0, 16066.948004597189, 48306.21013715388, -49589.87082122217, -43090.743492930356, -48745.98070931205, -29718.074764975878, -43389.85453723127, -56196.37592987728, -42918.70211585786, -54650.41752462596, -93466.99338757913, -21787.474666532835, -48619.223966506004, -44389.49160450597, -59602.42415695479, -85605.9072143921, -0.066, 1.006, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327406557E9, 0.0, 2024-09-27 16:05:32.740
60.0, 16076.492199479604, 48416.31483034073, -49509.873927816625, -43013.4511606039, -48749.71345063609, -29728.69184359215, -43419.31413642337, -56189.60335130732, -42872.255190879725, -54500.23615363076, -93382.8390697049, -21777.17051233894, -48608.606887889735, -44425.6343752902, -59627.03342760008, -85601.7050864345, -0.066, 1.006, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327406688E9, 0.0, 2024-09-27 16:05:32.740
62.0, 16065.60689992987, 48177.329978624584, -49623.95723151651, -42964.478488502325, -48740.996270298514, -29721.785154555462, -43410.284031663425, -56190.02803445197, -42840.448658519825, -54300.344502966946, -93481.14204181934, -21786.17826535443, -48637.84296963728, -44407.57416577032, -59726.699856126295, -85622.67102273357, -0.066, 1.006, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327406821E9, 0.0, 2024-09-27 16:05:32.740
64.0, 16072.580644199927, 48318.45889311539, -49512.64554412908, -42921.69724961487, -48728.05461025889, -29721.136953966256, -43412.58626134232, -56168.2574353525, -42789.978419539744, -54050.92138659018, -93378.65929349176, -21735.529212418704, -48606.66228612212, -44413.966764684534, -59750.035077337634, -85575.82176635525, -0.066, 1.006, 0.24, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327406995E9, 0.0, 2024-09-27 16:05:32.740
66.0, 16028.391245411784, 48088.66060837038, -49652.411002208115, -42928.5815869071, -48741.443305187626, -29716.867770775294, -43438.06725002137, -56226.52843314748, -42744.31380561755, -53887.28426543287, -93467.57453293497, -21751.30954400415, -48644.749658673965, -44395.0795406198, -59835.821072557104, -85606.5554149813, -0.056, 0.988, 0.246, 192.0, 127.0, 32.0, 15.0, 112.0, 3.5, 88.0, 0.0, 0.0, 0.0, 1.727471132740713E9, 0.0, 2024-09-27 16:05:32.740
68.0, 16044.37274269733, 48231.68942113989, -49537.59009094121, -42934.46009569885, -48732.5026074055, -29721.472230133088, -43460.687215410144, -56251.62944217079, -42698.805653906544, -53751.3856591446, -93397.41240708977, -21746.570974179624, -48633.46202772403, -44430.99879395948, -59899.56824774364, -85586.01416182687, -0.056, 0.988, 0.246, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7274711327407267E9, 0.0, 2024-09-27 16:05:32.740
